route_id,polyline,start_lat,start_lon,end_lat,end_lon,city,road_type_split,intersection_count,curvature_score,distance_km,duration_min,traffic_level,congestion_index,avg_speed_kmph,time_of_day,weekday,elevation_gain_m,elevation_loss_m,avg_slope_pct,last_updated
R000761,,18.536381,73.853997,18.502272,73.835386,Pune,"{""highway"": 0.17, ""urban"": 0.35, ""local"": 0.48}",28,0.495,16.74,20.19,5,82,49.75,morning,Wednesday,167.6,67.3,1.0,2025-11-13T11:00:07.365760
R000762,,28.586007,77.20864,28.567797,77.239912,Delhi,"{""highway"": 0.06, ""urban"": 0.85, ""local"": 0.09}",42,0.028,57.58,82.29,3,64,41.98,afternoon,Friday,196.1,130.7,0.34,2025-11-13T11:00:07.365789
R000763,,12.973017,77.555791,13.007745,77.59304,Bengaluru,"{""highway"": 0.54, ""urban"": 0.42, ""local"": 0.04}",105,0.857,46.48,103.14,1,51,27.04,morning,Friday,170.8,40.5,0.37,2025-11-13T11:00:07.365830
R000764,,17.39639,78.481693,17.342391,78.48713,Hyderabad,"{""highway"": 0.65, ""urban"": 0.33, ""local"": 0.02}",16,0.994,15.13,39.66,0,9,22.89,morning,Sunday,200.4,56.3,1.32,2025-11-13T11:00:07.365858
R000765,,12.971657,77.60182,12.952422,77.601988,Bengaluru,"{""highway"": 0.58, ""urban"": 0.24, ""local"": 0.18}",16,0.081,19.23,77.89,3,67,14.81,afternoon,Wednesday,71.5,45.5,0.37,2025-11-13T11:00:07.365904
R000766,,17.419491,78.446012,17.420556,78.4821,Hyderabad,"{""highway"": 0.5, ""urban"": 0.4, ""local"": 0.1}",34,0.421,27.76,64.12,2,53,25.98,morning,Saturday,164.2,48.5,0.59,2025-11-13T11:00:07.365932
R000767,,19.100236,72.860755,19.115366,72.916437,Mumbai,"{""highway"": 0.0, ""urban"": 0.48, ""local"": 0.52}",20,0.53,16.89,45.03,0,27,22.5,evening,Tuesday,213.5,99.8,1.26,2025-11-13T11:00:07.365958
R000768,,12.955954,77.643981,12.926489,77.565638,Bengaluru,"{""highway"": 0.44, ""urban"": 0.49, ""local"": 0.07}",24,0.146,45.92,112.41,3,34,24.51,afternoon,Friday,337.0,331.2,0.73,2025-11-13T11:00:07.365994
R000769,,12.939622,77.599112,12.924333,77.631712,Bengaluru,"{""highway"": 0.16, ""urban"": 0.79, ""local"": 0.05}",53,0.762,26.64,53.02,0,46,30.15,evening,Thursday,252.0,60.5,0.95,2025-11-13T11:00:07.366020
R000770,,12.991256,77.593169,12.955051,77.627332,Bengaluru,"{""highway"": 0.25, ""urban"": 0.68, ""local"": 0.07}",21,0.196,13.55,42.86,4,77,18.97,morning,Wednesday,182.1,6.9,1.34,2025-11-13T11:00:07.366045
R000771,,28.577731,77.221164,28.589742,77.20085,Delhi,"{""highway"": 0.53, ""urban"": 0.34, ""local"": 0.13}",89,0.348,36.57,124.99,5,5,17.56,evening,Thursday,26.9,18.4,0.07,2025-11-13T11:00:07.366087
R000772,,28.567465,77.240152,28.582393,77.208978,Delhi,"{""highway"": 0.65, ""urban"": 0.28, ""local"": 0.07}",23,0.421,17.33,32.3,3,85,32.19,morning,Wednesday,227.4,1.1,1.31,2025-11-13T11:00:07.366140
R000773,,28.627935,77.18266,28.589597,77.171487,Delhi,"{""highway"": 0.56, ""urban"": 0.37, ""local"": 0.07}",59,0.543,23.86,47.25,1,71,30.3,afternoon,Tuesday,102.4,97.5,0.43,2025-11-13T11:00:07.366176
R000774,,18.568815,73.904713,18.565288,73.8564,Pune,"{""highway"": 0.19, ""urban"": 0.59, ""local"": 0.22}",4,0.653,9.66,33.98,1,32,17.06,afternoon,Friday,122.0,12.2,1.26,2025-11-13T11:00:07.366219
R000775,,19.046923,72.892491,19.026927,72.924899,Mumbai,"{""highway"": 0.29, ""urban"": 0.25, ""local"": 0.46}",13,0.722,24.77,38.27,0,41,38.83,afternoon,Sunday,302.3,196.1,1.22,2025-11-13T11:00:07.366262
R000776,,13.101942,80.273622,13.082921,80.231925,Chennai,"{""highway"": 0.62, ""urban"": 0.31, ""local"": 0.07}",19,0.785,20.83,43.93,4,72,28.45,morning,Monday,341.2,231.2,1.64,2025-11-13T11:00:07.366292
R000777,,19.074342,72.910625,19.1033,72.861698,Mumbai,"{""highway"": 0.25, ""urban"": 0.44, ""local"": 0.31}",6,0.939,35.84,59.24,0,43,36.3,afternoon,Thursday,171.9,61.9,0.48,2025-11-13T11:00:07.366320
R000778,,13.109087,80.254728,13.107687,80.280149,Chennai,"{""highway"": 0.26, ""urban"": 0.32, ""local"": 0.42}",154,0.554,52.71,71.94,2,9,43.96,afternoon,Wednesday,292.8,103.6,0.56,2025-11-13T11:00:07.366345
R000779,,17.399214,78.489351,17.391626,78.509316,Hyderabad,"{""highway"": 0.36, ""urban"": 0.42, ""local"": 0.22}",25,0.323,39.18,78.79,2,5,29.84,afternoon,Tuesday,300.2,299.9,0.77,2025-11-13T11:00:07.366371
R000780,,19.062567,72.881392,19.114464,72.851941,Mumbai,"{""highway"": 0.28, ""urban"": 0.51, ""local"": 0.21}",27,0.552,42.69,56.46,0,39,45.37,morning,Thursday,215.0,89.6,0.5,2025-11-13T11:00:07.366398
R000781,,28.655034,77.164209,28.567935,77.238714,Delhi,"{""highway"": 0.21, ""urban"": 0.71, ""local"": 0.08}",79,0.068,32.28,55.4,1,34,34.96,afternoon,Saturday,45.7,40.1,0.14,2025-11-13T11:00:07.366441
R000782,,17.395458,78.531733,17.427436,78.467725,Hyderabad,"{""highway"": 0.01, ""urban"": 0.81, ""local"": 0.18}",18,0.37,34.03,59.07,1,11,34.57,morning,Wednesday,15.3,0.9,0.04,2025-11-13T11:00:07.366467
R000783,,18.565188,73.894709,18.531997,73.851888,Pune,"{""highway"": 0.56, ""urban"": 0.29, ""local"": 0.15}",91,0.18,31.47,69.06,4,22,27.34,morning,Saturday,15.4,0.2,0.05,2025-11-13T11:00:07.366491
R000784,,17.420927,78.532117,17.408715,78.444657,Hyderabad,"{""highway"": 0.44, ""urban"": 0.32, ""local"": 0.24}",48,0.178,45.94,166.6,1,82,16.55,afternoon,Saturday,136.6,49.1,0.3,2025-11-13T11:00:07.366516
R000785,,17.353648,78.513233,17.356822,78.467281,Hyderabad,"{""highway"": 0.06, ""urban"": 0.33, ""local"": 0.61}",122,0.389,54.34,138.07,4,7,23.61,afternoon,Friday,252.4,150.9,0.46,2025-11-13T11:00:07.366541
R000786,,17.372427,78.499612,17.369,78.464608,Hyderabad,"{""highway"": 0.51, ""urban"": 0.48, ""local"": 0.01}",31,0.561,28.36,88.5,0,81,19.23,morning,Friday,218.2,110.8,0.77,2025-11-13T11:00:07.366565
R000787,,18.491976,73.807853,18.570386,73.906356,Pune,"{""highway"": 0.38, ""urban"": 0.5, ""local"": 0.12}",77,0.855,33.99,97.26,4,89,20.97,morning,Friday,136.6,41.7,0.4,2025-11-13T11:00:07.366592
R000788,,12.928728,77.61741,12.966287,77.59953,Bengaluru,"{""highway"": 0.59, ""urban"": 0.24, ""local"": 0.17}",110,0.619,37.01,126.5,1,53,17.55,afternoon,Wednesday,82.0,68.4,0.22,2025-11-13T11:00:07.366792
R000789,,12.944081,77.603918,12.992903,77.560169,Bengaluru,"{""highway"": 0.58, ""urban"": 0.36, ""local"": 0.06}",26,0.931,11.58,30.58,4,16,22.72,evening,Tuesday,221.4,6.6,1.91,2025-11-13T11:00:07.366871
R000790,,28.619738,77.160313,28.658771,77.203412,Delhi,"{""highway"": 0.16, ""urban"": 0.39, ""local"": 0.45}",154,0.747,54.01,78.85,1,37,41.1,evening,Tuesday,161.1,12.0,0.3,2025-11-13T11:00:07.366925
R000791,,13.11493,80.225807,13.09485,80.240985,Chennai,"{""highway"": 0.28, ""urban"": 0.56, ""local"": 0.16}",11,0.882,8.55,12.53,3,83,40.94,evening,Thursday,305.3,275.7,3.57,2025-11-13T11:00:07.366965
R000792,,19.069671,72.91643,19.118417,72.912662,Mumbai,"{""highway"": 0.33, ""urban"": 0.63, ""local"": 0.04}",139,0.022,58.33,173.44,4,87,20.18,evening,Sunday,47.7,17.2,0.08,2025-11-13T11:00:07.366999
R000793,,17.388798,78.447609,17.377189,78.439124,Hyderabad,"{""highway"": 0.44, ""urban"": 0.21, ""local"": 0.35}",52,0.412,22.08,43.54,0,14,30.43,morning,Sunday,126.7,45.7,0.57,2025-11-13T11:00:07.367045
R000794,,18.548705,73.883212,18.484976,73.864944,Pune,"{""highway"": 0.6, ""urban"": 0.28, ""local"": 0.12}",15,0.777,16.14,25.83,0,21,37.49,morning,Saturday,18.2,12.9,0.11,2025-11-13T11:00:07.367090
R000795,,19.079342,72.901125,19.052087,72.92606,Mumbai,"{""highway"": 0.09, ""urban"": 0.35, ""local"": 0.56}",77,0.317,30.05,34.33,2,81,52.52,afternoon,Tuesday,15.9,12.1,0.05,2025-11-13T11:00:07.367117
R000796,,19.057212,72.866033,19.0695,72.868469,Mumbai,"{""highway"": 0.31, ""urban"": 0.33, ""local"": 0.36}",22,0.104,38.68,46.61,0,74,49.79,afternoon,Wednesday,183.4,40.5,0.47,2025-11-13T11:00:07.367157
R000797,,17.428429,78.535311,17.389367,78.48538,Hyderabad,"{""highway"": 0.62, ""urban"": 0.37, ""local"": 0.01}",6,0.622,3.04,7.63,5,77,23.91,afternoon,Saturday,103.0,11.5,3.39,2025-11-13T11:00:07.367199
R000798,,28.570299,77.235952,28.633494,77.219305,Delhi,"{""highway"": 0.18, ""urban"": 0.27, ""local"": 0.55}",55,0.568,33.09,97.57,5,44,20.35,afternoon,Sunday,171.0,135.1,0.52,2025-11-13T11:00:07.367246
R000799,,28.584999,77.183928,28.632455,77.161201,Delhi,"{""highway"": 0.61, ""urban"": 0.26, ""local"": 0.13}",53,0.493,24.98,76.47,4,59,19.6,morning,Wednesday,43.5,34.2,0.17,2025-11-13T11:00:07.367273
R000800,,28.61206,77.172269,28.639758,77.193407,Delhi,"{""highway"": 0.4, ""urban"": 0.32, ""local"": 0.28}",69,0.593,40.4,86.87,2,32,27.9,morning,Friday,211.8,131.5,0.52,2025-11-13T11:00:07.367327
R000801,,19.121047,72.890233,19.073327,72.862325,Mumbai,"{""highway"": 0.05, ""urban"": 0.83, ""local"": 0.12}",37,0.618,58.98,97.97,3,77,36.12,afternoon,Tuesday,317.1,146.2,0.54,2025-11-13T11:00:07.367354
R000802,,12.981244,77.630443,12.985474,77.6045,Bengaluru,"{""highway"": 0.55, ""urban"": 0.39, ""local"": 0.06}",20,0.462,7.65,14.56,3,39,31.52,afternoon,Saturday,237.5,28.1,3.1,2025-11-13T11:00:07.367385
R000803,,13.059876,80.319297,13.128971,80.237668,Chennai,"{""highway"": 0.38, ""urban"": 0.53, ""local"": 0.09}",124,0.513,51.71,154.03,5,71,20.14,afternoon,Tuesday,153.1,109.4,0.3,2025-11-13T11:00:07.367422
R000804,,12.981088,77.551788,13.004272,77.604386,Bengaluru,"{""highway"": 0.56, ""urban"": 0.41, ""local"": 0.03}",12,0.534,11.67,18.1,3,6,38.69,afternoon,Monday,127.2,99.4,1.09,2025-11-13T11:00:07.367465
R000805,,17.424669,78.503301,17.360367,78.49114,Hyderabad,"{""highway"": 0.09, ""urban"": 0.71, ""local"": 0.2}",21,0.127,19.03,52.95,1,95,21.56,afternoon,Friday,2.2,0.9,0.01,2025-11-13T11:00:07.367502
R000806,,19.106244,72.865902,19.053492,72.852031,Mumbai,"{""highway"": 0.23, ""urban"": 0.39, ""local"": 0.38}",70,0.946,48.54,123.28,5,34,23.62,morning,Saturday,65.0,20.6,0.13,2025-11-13T11:00:07.367557
R000807,,28.564869,77.18527,28.628865,77.241466,Delhi,"{""highway"": 0.6, ""urban"": 0.34, ""local"": 0.06}",4,0.145,34.3,101.38,4,49,20.3,afternoon,Monday,148.7,131.5,0.43,2025-11-13T11:00:07.367586
R000808,,18.513238,73.86469,18.545931,73.888674,Pune,"{""highway"": 0.34, ""urban"": 0.41, ""local"": 0.25}",7,0.408,3.84,8.47,4,97,27.2,evening,Sunday,79.9,57.0,2.08,2025-11-13T11:00:07.367612
R000809,,18.540719,73.883096,18.550004,73.871547,Pune,"{""highway"": 0.37, ""urban"": 0.35, ""local"": 0.28}",51,0.514,54.89,126.86,4,98,25.96,morning,Thursday,85.1,53.6,0.16,2025-11-13T11:00:07.367641
R000810,,19.098106,72.893426,19.044387,72.835508,Mumbai,"{""highway"": 0.56, ""urban"": 0.4, ""local"": 0.04}",66,0.711,24.0,43.22,3,63,33.32,afternoon,Saturday,302.4,272.3,1.26,2025-11-13T11:00:07.367692
R000811,,28.648777,77.2388,28.627561,77.192696,Delhi,"{""highway"": 0.67, ""urban"": 0.31, ""local"": 0.02}",23,0.807,12.32,12.05,1,49,61.34,afternoon,Tuesday,218.5,46.7,1.77,2025-11-13T11:00:07.367724
R000812,,19.067895,72.909147,19.093468,72.872143,Mumbai,"{""highway"": 0.25, ""urban"": 0.59, ""local"": 0.16}",35,0.472,23.48,44.47,2,95,31.68,afternoon,Saturday,88.7,10.1,0.38,2025-11-13T11:00:07.367749
R000813,,17.42745,78.460158,17.40286,78.459675,Hyderabad,"{""highway"": 0.1, ""urban"": 0.39, ""local"": 0.51}",105,0.998,40.41,68.48,2,32,35.41,evening,Monday,345.0,312.0,0.85,2025-11-13T11:00:07.367775
R000814,,18.549284,73.887076,18.50718,73.840189,Pune,"{""highway"": 0.63, ""urban"": 0.3, ""local"": 0.07}",16,0.637,51.78,149.81,5,54,20.74,morning,Wednesday,123.1,50.4,0.24,2025-11-13T11:00:07.367816
R000815,,19.083221,72.857627,19.034999,72.882846,Mumbai,"{""highway"": 0.19, ""urban"": 0.47, ""local"": 0.34}",4,0.416,13.97,50.96,1,21,16.45,evening,Wednesday,198.5,130.9,1.42,2025-11-13T11:00:07.367843
R000816,,17.363247,78.475124,17.362712,78.44036,Hyderabad,"{""highway"": 0.5, ""urban"": 0.41, ""local"": 0.09}",19,0.951,22.49,30.19,0,26,44.7,morning,Friday,320.5,115.1,1.43,2025-11-13T11:00:07.367877
R000817,,12.98331,77.629032,12.937137,77.605436,Bengaluru,"{""highway"": 0.34, ""urban"": 0.41, ""local"": 0.25}",36,0.335,25.88,62.87,5,24,24.7,morning,Sunday,279.1,270.3,1.08,2025-11-13T11:00:07.367921
R000818,,17.361846,78.52478,17.432026,78.476846,Hyderabad,"{""highway"": 0.65, ""urban"": 0.29, ""local"": 0.06}",82,0.571,58.46,155.62,1,66,22.54,morning,Tuesday,122.6,111.4,0.21,2025-11-13T11:00:07.367979
R000819,,19.082009,72.927418,19.054009,72.924763,Mumbai,"{""highway"": 0.43, ""urban"": 0.27, ""local"": 0.3}",102,0.907,50.98,83.13,4,83,36.8,morning,Friday,335.4,250.5,0.66,2025-11-13T11:00:07.368008
R000820,,18.564806,73.901214,18.501248,73.879837,Pune,"{""highway"": 0.43, ""urban"": 0.32, ""local"": 0.25}",131,0.906,59.28,70.67,1,58,50.33,morning,Wednesday,232.6,71.9,0.39,2025-11-13T11:00:07.368037
R000821,,13.060758,80.304197,13.118212,80.284817,Chennai,"{""highway"": 0.32, ""urban"": 0.5, ""local"": 0.18}",5,0.767,53.36,76.98,5,97,41.59,evening,Thursday,42.8,27.7,0.08,2025-11-13T11:00:07.368070
R000822,,17.388119,78.490452,17.425602,78.462766,Hyderabad,"{""highway"": 0.3, ""urban"": 0.28, ""local"": 0.42}",101,0.58,49.65,113.44,5,76,26.26,morning,Monday,57.9,52.6,0.12,2025-11-13T11:00:07.368097
R000823,,18.477279,73.867806,18.485071,73.889442,Pune,"{""highway"": 0.43, ""urban"": 0.32, ""local"": 0.25}",2,0.112,3.39,3.83,5,51,53.11,evening,Wednesday,304.2,216.7,8.97,2025-11-13T11:00:07.368144
R000824,,13.077968,80.26113,13.111736,80.288935,Chennai,"{""highway"": 0.42, ""urban"": 0.34, ""local"": 0.24}",74,0.348,53.26,86.7,1,19,36.86,afternoon,Thursday,225.1,7.3,0.42,2025-11-13T11:00:07.368170
R000825,,18.520443,73.816909,18.474028,73.836727,Pune,"{""highway"": 0.28, ""urban"": 0.67, ""local"": 0.05}",131,0.194,52.33,101.43,4,32,30.96,morning,Thursday,188.5,95.8,0.36,2025-11-13T11:00:07.368195
R000826,,12.942962,77.557792,12.983793,77.557701,Bengaluru,"{""highway"": 0.55, ""urban"": 0.2, ""local"": 0.25}",19,0.067,14.04,31.34,1,86,26.88,evening,Friday,26.4,8.3,0.19,2025-11-13T11:00:07.368233
R000827,,18.565499,73.829373,18.488923,73.883754,Pune,"{""highway"": 0.31, ""urban"": 0.3, ""local"": 0.39}",27,0.47,32.29,51.9,2,9,37.33,morning,Friday,313.4,305.1,0.97,2025-11-13T11:00:07.368268
R000828,,19.043619,72.861126,19.119261,72.883462,Mumbai,"{""highway"": 0.61, ""urban"": 0.33, ""local"": 0.06}",30,0.894,14.47,28.66,5,66,30.29,evening,Wednesday,34.4,27.3,0.24,2025-11-13T11:00:07.368304
R000829,,12.975766,77.582187,12.94239,77.576809,Bengaluru,"{""highway"": 0.35, ""urban"": 0.46, ""local"": 0.19}",139,0.778,55.75,92.53,4,58,36.15,morning,Monday,94.4,82.3,0.17,2025-11-13T11:00:07.368433
R000830,,19.088544,72.874417,19.080897,72.882859,Mumbai,"{""highway"": 0.27, ""urban"": 0.43, ""local"": 0.3}",48,0.399,55.48,160.62,3,72,20.72,morning,Saturday,278.6,138.3,0.5,2025-11-13T11:00:07.368479
R000831,,13.12299,80.246435,13.103618,80.295623,Chennai,"{""highway"": 0.5, ""urban"": 0.49, ""local"": 0.01}",88,0.236,30.12,33.47,4,62,53.99,evening,Monday,60.0,19.4,0.2,2025-11-13T11:00:07.368512
R000832,,13.076561,80.221193,13.062677,80.309406,Chennai,"{""highway"": 0.57, ""urban"": 0.23, ""local"": 0.2}",4,0.158,2.21,3.54,1,26,37.46,morning,Monday,5.7,4.9,0.26,2025-11-13T11:00:07.368566
R000833,,28.613514,77.240053,28.5719,77.238142,Delhi,"{""highway"": 0.04, ""urban"": 0.7, ""local"": 0.26}",54,0.953,18.57,38.67,3,81,28.81,evening,Wednesday,48.6,34.6,0.26,2025-11-13T11:00:07.368602
R000834,,19.036482,72.871246,19.037418,72.920093,Mumbai,"{""highway"": 0.66, ""urban"": 0.26, ""local"": 0.08}",75,0.807,55.35,68.73,2,51,48.32,morning,Saturday,309.2,121.7,0.56,2025-11-13T11:00:07.368642
R000835,,28.648484,77.206546,28.584644,77.211142,Delhi,"{""highway"": 0.43, ""urban"": 0.32, ""local"": 0.25}",89,0.709,38.57,118.7,2,32,19.5,afternoon,Monday,175.2,65.1,0.45,2025-11-13T11:00:07.368674
R000836,,18.514323,73.82813,18.512104,73.885118,Pune,"{""highway"": 0.21, ""urban"": 0.55, ""local"": 0.24}",91,0.442,30.97,35.98,3,27,51.65,morning,Sunday,123.3,69.3,0.4,2025-11-13T11:00:07.368703
R000837,,19.099987,72.903514,19.078682,72.901506,Mumbai,"{""highway"": 0.61, ""urban"": 0.39, ""local"": 0.0}",58,0.809,21.03,41.46,4,21,30.43,evening,Wednesday,30.0,27.8,0.14,2025-11-13T11:00:07.368733
R000838,,28.611255,77.172861,28.571758,77.220437,Delhi,"{""highway"": 0.25, ""urban"": 0.49, ""local"": 0.26}",7,0.224,7.56,18.98,2,83,23.9,afternoon,Monday,172.4,145.7,2.28,2025-11-13T11:00:07.368772
R000839,,19.055481,72.872299,19.097766,72.892206,Mumbai,"{""highway"": 0.45, ""urban"": 0.31, ""local"": 0.24}",78,0.736,52.76,127.53,4,85,24.82,evening,Friday,345.6,76.1,0.66,2025-11-13T11:00:07.368798
R000840,,13.002747,77.643447,13.015487,77.636638,Bengaluru,"{""highway"": 0.43, ""urban"": 0.52, ""local"": 0.05}",27,0.021,15.57,57.09,3,15,16.36,afternoon,Tuesday,54.1,51.3,0.35,2025-11-13T11:00:07.368823
R000841,,19.094755,72.840026,19.042623,72.910271,Mumbai,"{""highway"": 0.21, ""urban"": 0.24, ""local"": 0.55}",32,0.189,16.19,25.1,2,69,38.7,afternoon,Tuesday,99.3,76.0,0.61,2025-11-13T11:00:07.368850
R000842,,28.578984,77.230885,28.603059,77.183274,Delhi,"{""highway"": 0.67, ""urban"": 0.26, ""local"": 0.07}",52,0.242,42.59,69.76,5,88,36.63,evening,Monday,59.3,56.3,0.14,2025-11-13T11:00:07.368893
R000843,,18.547503,73.831099,18.522263,73.904521,Pune,"{""highway"": 0.0, ""urban"": 0.36, ""local"": 0.64}",6,0.007,10.68,29.42,4,77,21.78,evening,Saturday,182.4,27.0,1.71,2025-11-13T11:00:07.368922
R000844,,13.099498,80.222919,13.048413,80.278161,Chennai,"{""highway"": 0.59, ""urban"": 0.27, ""local"": 0.14}",46,0.526,31.77,64.19,2,49,29.7,evening,Friday,256.9,17.2,0.81,2025-11-13T11:00:07.368956
R000845,,12.963685,77.560828,12.993632,77.599369,Bengaluru,"{""highway"": 0.13, ""urban"": 0.71, ""local"": 0.16}",172,0.103,57.92,124.44,4,61,27.93,evening,Friday,95.6,32.1,0.17,2025-11-13T11:00:07.369008
R000846,,12.975855,77.56714,12.991976,77.637775,Bengaluru,"{""highway"": 0.25, ""urban"": 0.59, ""local"": 0.16}",24,0.246,28.97,55.34,2,20,31.41,morning,Monday,55.8,52.9,0.19,2025-11-13T11:00:07.369040
R000847,,18.516737,73.817054,18.518268,73.89271,Pune,"{""highway"": 0.63, ""urban"": 0.26, ""local"": 0.11}",20,0.036,24.5,59.87,1,59,24.55,evening,Sunday,343.5,280.4,1.4,2025-11-13T11:00:07.369074
R000848,,17.400837,78.480882,17.385284,78.463318,Hyderabad,"{""highway"": 0.42, ""urban"": 0.21, ""local"": 0.37}",5,0.843,51.59,102.46,2,19,30.21,morning,Sunday,151.7,10.7,0.29,2025-11-13T11:00:07.369099
R000849,,19.060885,72.868103,19.047368,72.903946,Mumbai,"{""highway"": 0.27, ""urban"": 0.44, ""local"": 0.29}",114,0.914,59.73,137.31,5,37,26.1,evening,Monday,132.1,130.3,0.22,2025-11-13T11:00:07.369137
R000850,,28.584948,77.234,28.577691,77.25414,Delhi,"{""highway"": 0.21, ""urban"": 0.33, ""local"": 0.46}",113,0.202,38.19,64.64,4,56,35.45,evening,Wednesday,195.4,149.4,0.51,2025-11-13T11:00:07.369178
R000851,,17.379386,78.51989,17.350047,78.478388,Hyderabad,"{""highway"": 0.24, ""urban"": 0.6, ""local"": 0.16}",152,0.318,51.03,90.73,4,64,33.75,afternoon,Wednesday,244.7,114.8,0.48,2025-11-13T11:00:07.369223
R000852,,12.973199,77.603779,12.992129,77.625719,Bengaluru,"{""highway"": 0.07, ""urban"": 0.2, ""local"": 0.73}",115,0.1,48.96,167.44,4,78,17.54,morning,Sunday,214.5,61.3,0.44,2025-11-13T11:00:07.369265
R000853,,28.623387,77.257137,28.662847,77.21199,Delhi,"{""highway"": 0.12, ""urban"": 0.25, ""local"": 0.63}",16,0.613,6.36,25.14,4,45,15.18,afternoon,Thursday,23.6,2.9,0.37,2025-11-13T11:00:07.369302
R000854,,18.570242,73.853528,18.479777,73.863661,Pune,"{""highway"": 0.54, ""urban"": 0.41, ""local"": 0.05}",12,0.091,13.44,33.39,2,84,24.15,morning,Friday,345.4,335.7,2.57,2025-11-13T11:00:07.369341
R000855,,13.079333,80.223702,13.033572,80.293827,Chennai,"{""highway"": 0.37, ""urban"": 0.49, ""local"": 0.14}",42,0.558,24.03,77.79,2,51,18.53,morning,Tuesday,39.5,6.1,0.16,2025-11-13T11:00:07.369384
R000856,,12.994472,77.58787,12.943145,77.623846,Bengaluru,"{""highway"": 0.49, ""urban"": 0.3, ""local"": 0.21}",112,0.999,39.38,124.73,5,60,18.94,afternoon,Wednesday,52.4,36.9,0.13,2025-11-13T11:00:07.369423
R000857,,13.060364,80.315181,13.096194,80.314163,Chennai,"{""highway"": 0.04, ""urban"": 0.57, ""local"": 0.39}",101,0.231,58.58,96.91,1,61,36.27,morning,Tuesday,267.0,37.1,0.46,2025-11-13T11:00:07.369448
R000858,,19.029305,72.865405,19.104235,72.916731,Mumbai,"{""highway"": 0.29, ""urban"": 0.29, ""local"": 0.42}",24,0.539,27.88,30.54,5,97,54.77,afternoon,Wednesday,263.8,82.6,0.95,2025-11-13T11:00:07.369477
R000859,,17.350385,78.490596,17.368633,78.519498,Hyderabad,"{""highway"": 0.65, ""urban"": 0.33, ""local"": 0.02}",47,0.266,37.95,58.44,0,29,38.96,morning,Saturday,292.2,105.6,0.77,2025-11-13T11:00:07.369502
R000860,,28.576815,77.233246,28.604892,77.205153,Delhi,"{""highway"": 0.33, ""urban"": 0.32, ""local"": 0.35}",35,0.367,29.17,70.43,0,75,24.85,afternoon,Tuesday,185.6,127.9,0.64,2025-11-13T11:00:07.369538
R000861,,17.352787,78.500383,17.404869,78.536523,Hyderabad,"{""highway"": 0.45, ""urban"": 0.46, ""local"": 0.09}",87,0.553,43.01,56.82,0,85,45.42,morning,Tuesday,160.4,147.0,0.37,2025-11-13T11:00:07.369575
R000862,,28.572815,77.240254,28.61309,77.226461,Delhi,"{""highway"": 0.02, ""urban"": 0.89, ""local"": 0.09}",32,0.725,11.76,33.65,1,24,20.97,morning,Thursday,159.1,110.6,1.35,2025-11-13T11:00:07.369624
R000863,,18.534496,73.889091,18.484959,73.860761,Pune,"{""highway"": 0.68, ""urban"": 0.31, ""local"": 0.01}",54,0.322,40.55,96.76,1,5,25.14,afternoon,Thursday,192.3,7.7,0.47,2025-11-13T11:00:07.369652
R000864,,18.521098,73.810619,18.48803,73.872479,Pune,"{""highway"": 0.39, ""urban"": 0.41, ""local"": 0.2}",7,0.456,11.62,20.2,5,69,34.51,morning,Thursday,206.0,166.6,1.77,2025-11-13T11:00:07.369703
R000865,,19.117493,72.863856,19.049665,72.90956,Mumbai,"{""highway"": 0.38, ""urban"": 0.43, ""local"": 0.19}",52,0.06,25.32,48.6,0,17,31.26,afternoon,Monday,22.2,4.4,0.09,2025-11-13T11:00:07.369730
R000866,,12.982765,77.556604,12.971764,77.561163,Bengaluru,"{""highway"": 0.64, ""urban"": 0.21, ""local"": 0.15}",82,0.073,47.33,97.93,1,16,29.0,morning,Friday,244.7,57.5,0.52,2025-11-13T11:00:07.369758
R000867,,28.661219,77.212755,28.653147,77.167668,Delhi,"{""highway"": 0.22, ""urban"": 0.47, ""local"": 0.31}",92,0.223,54.7,61.91,5,91,53.01,morning,Wednesday,127.2,13.6,0.23,2025-11-13T11:00:07.369783
R000868,,17.418643,78.493657,17.390504,78.521543,Hyderabad,"{""highway"": 0.62, ""urban"": 0.2, ""local"": 0.18}",140,0.505,52.36,134.89,0,97,23.29,morning,Saturday,202.5,75.7,0.39,2025-11-13T11:00:07.369808
R000869,,28.608295,77.205347,28.624927,77.237051,Delhi,"{""highway"": 0.41, ""urban"": 0.2, ""local"": 0.39}",100,0.227,41.63,143.44,1,58,17.41,morning,Sunday,45.8,6.9,0.11,2025-11-13T11:00:07.369843
R000870,,19.10241,72.90195,19.043512,72.860738,Mumbai,"{""highway"": 0.45, ""urban"": 0.44, ""local"": 0.11}",31,0.102,45.68,77.3,4,44,35.46,afternoon,Wednesday,295.9,16.7,0.65,2025-11-13T11:00:07.369885
